Name;Category;Description;Price before tax;Tax Rule ID;Quantity;Image
Pokémon TCG: Charizard ex Premium Collection;Gry karciane/Pokémon;"Premiera 20 października 2023r. Data może ulec zmianie.
Opis produktu:
Zapraszamy do zapoznania się z niesamowitym światem Pokémon, który nabiera nowego blasku dzięki Charizard Ex Premium Collection Box! To doskonały zestaw dla miłośników serii, którzy pragną podbić swoje karciane rozgrywki i zebrać wyjątkowe karty kolekcjonerskie. Charizard Ex, z całym swoim majestatycznym blaskiem, stanie się nie tylko ozdobą Twojej kolekcji, ale także tajną bronią podczas potyczek z przeciwnikami.
Charizard Ex, jak wiadomo, to prawdziwy władca ognia w świecie Pokémon. Ta imponująca karta promo w wersji foil przedstawia go w pełnej okazałości, gotowego do rozpoczęcia walki na karcianym polu. Charizard Ex podpala liderów przeciwników swoją przebiegłą siłą ognia, co czyni go jednym z najpotężniejszych i pożądanych Pokémonów w świecie TCG.
Ale to nie koniec atrakcji, jakie kryje w sobie Charizard Ex Premium Collection Box! Zestaw ten zawiera również dwie dodatkowe karty w wersji foil z Charmanderem i Charmeleonem, abyś mógł śledzić ewolucję tego niesamowitego Pokémona. To niezwykła okazja, by zgłębić historię Charizarda i zrozumieć, jak osiągnął on swój niepodważalny status w świecie Pokémon.
Sześć boosterów Pokémon TCG, które znajdziesz wewnątrz tego zestawu, to prawdziwy skarb dla kolekcjonerów. Możesz w nich odkryć jeszcze więcej kart, by wzmocnić swoją kolekcję i stworzyć niepowtarzalną talie, która przyciągnie uwagę każdego rywala.
Jeśli zależy Ci na ochronie i prezentacji swoich ulubionych kart, zestaw Charizard Ex Premium Collection Box ma coś specjalnego dla Ciebie.
Aby jeszcze bardziej wyeksponować swoją miłość do Pokémon, zestaw zawiera 65 koszulek na karty z Charizardem w wersji Pokémon Tera. Dzięki nim Twoja talia będzie prezentować się niezwykle atrakcyjnie, a Ty będziesz mógł zachować oryginalny wygląd swoich kart.
Ale to jeszcze nie koniec korzyści z zakupu Charizard Ex Premium Collection Box! Każdy zestaw zawiera również kod do gry Pokémon TCG Online, dzięki któremu możesz rozwinąć swoje umiejętności w wirtualnym świecie Pokémon i rywalizować z graczami z całego globu.
Zamów już dziś Charizard Ex Premium Collection Box i zanurz się w fascynującym świecie Pokémon. To idealny prezent dla siebie lub dla każdego miłośnika tej niesamowitej serii. Zbierz karty, rozwiń strategię i podbij świat Pokémon w swoim stylu!
Zestaw zawiera:
3 karty kolekcjonerskie – promo
6 boosterów
65 koszulek na karty
kod do gry Pokémon TCG Online";121.87;1;6;https://magiccafe.eu/wp-content/uploads/2023/10/fde0a31237de124285f429efaab3524b.jpg
Pokémon TCG: Pokemon GO: Pin Collection 2 Squirtle;Gry karciane/Pokémon;"Szykuj się do drogi wraz z Pokémon GO!
Nowy dodatek do gry karcianej to niezwykła okazja do poznania lub odświeżenia wyjątkowej gry na smartfony. W tym dodatku znajdziesz Dragonite VSTAR, Mewtwo VSTAR a także Melmetal VMAX. To niezwykła okazja aby wzbogacić swoją kolekcję przed wakacyjną podróżą. To jednak nie koniec!
W tym dodatku znajdziesz znacznie więcej!
W specjalnych boosterach znajdziesz Shiny Pokémony takie jak Radiant Venusaur, Charizard i Blastoice.
Do odkrycia są też karty inspirowane drużynami Instinct, Mystic i Valor.
Wybierz swoją drużynę, wymieniaj się i odkrywaj świat Pokémon Go z grą karcianą. 
Produkt zawiera:
kartę promo,
przypinkę,
3 boostery,
kartę do gry online.";40.64;1;1;https://magiccafe.eu/wp-content/uploads/2023/06/1354b98275cbb4a6d1ced19dfe8562ee.png
Pokémon TCG: Trick or Trade Booster 2023;Gry karciane/Pokémon;"Pokémon TCG: Trick or Trade Booster 2023
50x Pokémon TCG: Trick or Trade  Booster’s  (Każdy zawiera 3 karty)";98.37;1;8;https://magiccafe.eu/wp-content/uploads/2024/01/51d41d7042985a67da20e8b294f7061a.png
Pokémon TCG: Celebrations Deluxe Pin Collection;Gry karciane/Pokémon;"OPIS RECENZJE (1) POWIĄZANE
Z okazji 25-tej rocznicy powstania marki Pokémon, The Pokémon Company International ogłasza długo wyczekiwaną kolekcję Pokémon Trading Card Game: Celebrations. Seria ma upamiętnić milowy krok w historii gry, a sam dodatek przypomni nam ulubione karty, najciekawsze grafiki, a także mechanikę rozgrywki z całej historii Pokémon TCG. Wraz z dziewięcioma różnymi produktami, w Celebrations każdy fan i gracz bez wątpienia znajdzie coś ciekawego dla siebie.
Każdy Celebrations booster będzie zawierać cztery unikatowe karty foil, ze specjalnym logiem 25-lecia. Pula kart, dostępnych w tych specjalnych boosterach, będzie zawierać postacie ze wszystkich regionów uniwersum Pokémonów, od Pikachu po Zamazente. Będą też znajome twarze, takie jak chociażby profesor Oak. Celebrations wprowadzi też specjalny podzbiór 25 kart, które są niczym innym jak wznowieniami kultowych kart z historii gry karcianej Pokémon TCG, takich jak Base Set Charizard, Umbreon ☆, czy Tapu Lele-GX.
1 karta promo
1 pin
4 Celebrations booster packs
2 booster
1 kod dostępu do gry online Pokémon TCG";203.24;1;8;https://magiccafe.eu/wp-content/uploads/2023/07/b0b83133d6372cfef86b33cc15598120.png
Pokémon TCG: Sinnoh Stars Mini Tin Piplup;Gry karciane/Pokémon;"Pokémon TCG: Sinnoh Stars Mini Tin Piplup
Zawartość:
2x boostery
1x karta z grafiką z danej puszki
1x żeton/ moneta";31.7;1;8;https://magiccafe.eu/wp-content/uploads/2024/01/2a6b94b103ade455be7f16a7c03d7e60.png
Pokemon TCG: Hidden Potential Tin Giratina V;Gry karciane/Pokémon;"Pokemon TCG: Hidden Potential Tin Giratina V
Zawartość:
4- boostery
1- karta promo Giratina V
1- kod do gry Online";60.97;1;5;https://magiccafe.eu/wp-content/uploads/2023/07/719f4c39442b2576d3996a1c3ff7ae78.jpg
Pokémon TCG: Scarlet & Violet Shrouded Fable Mini Tin Display;Gry karciane/Pokémon;"Premiera 2 sierpnia 2024r. Data może ulec zmianie.
Scarlet & Violet – Shrouded Fable – Mini Tin Display (10) to wyjątkowy produkt dla każdego fana Pokémonów. Znajdziesz w nim 10 zestawów, a w nich dwa boostery, każdy z 10 losowymi kartami Pokémon TCG, zapakowane w estetyczną metalową puszkę, która pomieści akcesoria do gry, dodatkowe karty lub inne skarby, które mogą się przydać w podróży. Metalowa konstrukcja zapewnia solidną ochronę, a piękna grafika sprawia, że jest ona nie tylko funkcjonalna, ale także estetyczna.
To doskonały wybór dla każdego Trenera Pokémonów, który pragnie poszerzyć swoją kolekcję.";291.05;1;6;https://magiccafe.eu/wp-content/uploads/2024/08/785e51d34e295e986353d2f4ecba36e7.jpg
Pokémon TCG: Paldea Friends Mini Tin Pawmi;Gry karciane/Pokémon;"Pokemon TCG: Paldea Friends Mini Tin Pawmi
Zestaw zawiera:
• 2x booster
• 1x arkusz naklejek
Każdy booster zawiera 10 losowych kart, jedną kartę energii lub 1 znacznik VSTAR oraz kartę z kodem do gry online Pokemon TCG.
Produkt nowy, fabrycznie zapakowany.";26.75;1;6;https://magiccafe.eu/wp-content/uploads/2023/05/1d00dde4a21b71f0f282c02f57a0e7a9.jpg
Pokémon TCG: Ultra Premium Collection Charizard;Gry karciane/Pokémon;"Limitowany rarytas dla koneserów pokémonowego piękna
Świętuj zakończenie serii Sword and Shield z ulubionym Pokémonem.
W zestawie znajdziesz wiele limitowanych akcesorów do gry oraz karty promo Charizarda w formie V, Vmax oraz VSTAR.
Dodaj do kolekcji również dodatkowe kary z boosterów.
Odkryj połączoną siłę serii Sword and Shield!
Zawartość:
3 karty promo
1 playmata
65 koszulek
1 metalowa moneta
6 metalowych kości obrażeń
2 metalowe znaczniki
1 akrylowy znacznik vstar
16 boosterów
1 kod do gry online";593.49;1;6;https://magiccafe.eu/wp-content/uploads/2023/06/7daba2f83246292a335f2cd732bf5464-1200x862.jpg
Pokémon TCG: Paldean Fates Mini Tin Display (10);Gry karciane/Pokémon;"PREMIERA 09.02.2024 DATA MOŻE ULEC ZMIANIE
Pokémon TCG: Paldean Fates Mini Tin Display 
Światło reflektorów pada na błyszczące Pokémony powracające do Pokémon TCG! Shiny Pikachu, Tinkaton, Ceruledge, Dondozo i ponad 100 innych wyjątkowych Pokémonów. Great Tusk i Iron Treads pojawią się jako wersje Ancient i Future ex. Dodatkowo Charizard, Forretress i Esparha popiszą się swoimi unikatowymi umiejętnościami jako Shiny Pokémon. Te i wiele więcej niespodzianek czeka na ciebie w najnowszym dodatku Scarlet & Violet—Paldean Fates!
Zawartość:
2x Paldean Fates Mini Tin Maushold
2x Paldean Fates Mini Tin Tinkatink
2x Paldean Fates Mini Tin Finizen
2x Paldean Fates Mini Tin Flamigo
2x Paldean Fates Mini Tin Smoliv";289.42;1;2;https://magiccafe.eu/wp-content/uploads/2024/01/0f04388f7cc306ec33f1ba9974fedda9.png
Pokémon TCG: Crown Zenith Mocku ART Tin Moltres US Version;Gry karciane/Pokémon;"Pokémon TCG: Crown Zenith Tin Moltres US Version
Zawartość:
1 kartę promocyjną
5 boostery";89.42;1;4;https://magiccafe.eu/wp-content/uploads/2023/07/62e022b3390ff885a9117d1e9007dc1a.jpg
Pokémon TCG: Scarlet and Violet 151 – Mini Tin Magneton/Ekans;Gry karciane/Pokémon;"Premiera 6 października 2023r. Data może ulec zmianie.
Połącz siły z Bulbasaurem, Charmanderem i Squirtlem i bądź świadkiem zupełnie nowego świtu w Kanto!
Wraz z nowym dniem nadchodzi nowa szansa na odnalezienie starych przyjaciół, poznanie nowych partnerów i schwytanie każdego z oryginalnych 151 Pokémonó1). Odkryj niezwykłych Venusaur ex, Charizard ex i Blastoise ex na specjalnych kartach z urzekającymi ilustracjami. Odkryj miasta, wioski i dzikie tereny. Podczas podróży po tej krainie może uda Ci się spotkać nieuchwytnego Mew. To wszystko i wiele więcej znajdziesz w dodatku Pokémon TCG: Scarlet & Violet 151 !
Każdy Pokémon TCG: Scarlet and Violet 151 – Mini Tin zawiera 2 boostery, 1 monetę i kartę z grafiką z puszki.";65.85;1;6;https://magiccafe.eu/wp-content/uploads/2023/08/f3d67529adfc938d9b0f011d4b6cce36.png
Pokemon TCG: Twilight Masquerade 3-pack Revavroom;Gry karciane/Pokémon;"Odkryj sekret tajemniczego Pokémona, znanego jako Ogerpon, który pojawia się w czterech różnych typach jako Pokémon Tera. Połącz swoje siły z innymi nowo odkrytymi Pokémonami, takimi jak Bloodmoon Ursaluna i Sinistcha.
Pokémony Tera, znane również jako ex, są wyjątkowo rzadkie i potężne. Są to ulepszone wersje standardowych Pokémonów, posiadające lepsze statystyki i ataki. Ich złapanie i pokonanie stanowi prawdziwe wyzwanie, a w grze karcianej przeciwnik, który ich używa, otrzymuje dodatkową kartę nagrody za ich znokautowanie.
W nowym rozszerzeniu Pokémon TCG: Scarlet & Violet – Twilight Masquerade, Greninja, Dragapult i Magcargo prezentują się jako wspaniałe Pokémony Tera. Te krystaliczne formy Pokémonów nawiązują do terastalizacji z gry komputerowej Scarlet and Violet, co czyni je jeszcze silniejszymi niż zwykłe wersje. Dodatkowo, kiedy znajdują się na ławce rezerwowej, są one nietykalne.
Dodatkową atrakcją są karty „ACE SPEC”, które są niezwykle potężnymi przedmiotami, których w talii może być tylko jedna kopia.
Rozszerzenie Twilight Masquerade zawiera ponad 160 kart, w tym ponad tuzin nowych Pokémonów ex, ponad 30 kart Trenerów oraz dziesiątki kart z unikalnymi ilustracjami Pokémonów i Trenerów.
Opis produktu:
3x Pokémon TCG: Scarlet & Violet – Twilight Masquerade – Booster Pack
karta promo
Każdy booster zawiera 10 losowych kart, jedną kartę energii oraz kod do gry online.";46.98;1;3;https://magiccafe.eu/wp-content/uploads/2024/09/d4cb4600a787db0c082a8c89b7989230.jpg
Karty Energii Energy Cards Pokemon TCG (32 szt);Gry karciane/Pokémon;"Karty Energii Energy Cards Pokemon TCG (32 szt)
Po 4 każdej: Water, Lightning, Grass, Psychic, Darkness, Fighting, Metal, Fire.";6.5;1;3;https://magiccafe.eu/wp-content/uploads/2024/08/fff7782a4ae8c03db6611203ed06c883-1200x1731.jpg
Pokémon TCG: Astral Radiance Build and Battle Stadium;Gry karciane/Pokémon;"Pokémon TCG: Astral Radiance Build and Battle Stadium
Zawartość:
ponad 180 kart
7- Pokémon Vstar
19- Pokémon V oraz 2 Pokémon VMax
30- kart z wyjątkowymi grafikami z motywem Galerii Trenerów
20- kart trenerów
3- nowe Radiant Pokémon";139.02;1;9;https://magiccafe.eu/wp-content/uploads/2023/07/b34e0d933ccc84b3e42a5ac0fe45a4f3.png
